original_index,unit2_gps1_nor,original_unit1_pwr1_best-beam,original_unit1_pwr1,original_unit1_gps1,original_unit2_gps1
17991,"[0.2211777429832852, 0.7039879709753857]",34,./unit1/pwr1/pwr_12-19-00.388803.txt,./unit1/gps1/gps_29910_12-19-01.033334.txt,./unit2/gps1/gps_56699_12-19-01.083333.txt
8470,"[0.7801580613144105, 0.4066799792819252]",34,./unit1/pwr1/pwr_11-56-10.159941.txt,./unit1/gps1/gps_15108_11-56-10.800000.txt,./unit2/gps1/gps_40256_11-56-10.833333.txt
6054,"[0.9021210258356264, 0.40868837305456646]",34,./unit1/pwr1/pwr_11-52-08.560103.txt,./unit1/gps1/gps_12502_11-52-09.200000.txt,./unit2/gps1/gps_37357_11-52-09.250000.txt
5609,"[0.9146275637188852, 0.40863100453339285]",35,./unit1/pwr1/pwr_11-51-24.059611.txt,./unit1/gps1/gps_12031_11-51-24.700000.txt,./unit2/gps1/gps_36823_11-51-24.750000.txt
11497,"[0.5621257709508197, 0.3884879440823564]",4,./unit1/pwr1/pwr_12-05-32.508819.txt,./unit1/gps1/gps_21189_12-05-33.133334.txt,./unit2/gps1/gps_47004_12-05-33.166666.txt
25854,"[0.025220425084096856, 0.31781694309026887]",33,./unit1/pwr1/pwr_13-39-02.450235.txt,./unit1/gps1/gps_47272_13-39-03.100000.txt,./unit2/gps1/gps_74668_13-39-03.083333.txt
27646,"[0.14491436746888328, 0.04457401274074977]",36,./unit1/pwr1/pwr_13-42-02.750328.txt,./unit1/gps1/gps_49168_13-42-03.400000.txt,./unit2/gps1/gps_76832_13-42-03.416666.txt
18294,"[0.200849942687188, 0.7167997883610789]",34,./unit1/pwr1/pwr_12-19-30.688560.txt,./unit1/gps1/gps_30242_12-19-31.300000.txt,./unit2/gps1/gps_57062_12-19-31.333333.txt
28968,"[0.3517507271640729, 0.00034368585472022075]",29,./unit1/pwr1/pwr_13-44-15.749739.txt,./unit1/gps1/gps_50571_13-44-16.400000.txt,./unit2/gps1/gps_78428_13-44-16.416666.txt
25161,"[0.028284721763864262, 0.5004539085385331]",37,./unit1/pwr1/pwr_13-37-52.350609.txt,./unit1/gps1/gps_46527_13-37-53.000000.txt,./unit2/gps1/gps_73827_13-37-53.000000.txt
28524,"[0.27885228253417116, 0.00172683361033677]",34,./unit1/pwr1/pwr_13-43-31.349833.txt,./unit1/gps1/gps_50098_13-43-32.000000.txt,./unit2/gps1/gps_77895_13-43-32.000000.txt
21138,"[0.031900432720641705, 0.8896349081597112]",13,./unit1/pwr1/pwr_12-24-15.089087.txt,./unit1/gps1/gps_33311_12-24-15.700000.txt,./unit2/gps1/gps_60475_12-24-15.750000.txt
24531,"[0.029115571421874296, 0.6499510709996051]",29,./unit1/pwr1/pwr_13-36-49.350369.txt,./unit1/gps1/gps_45862_13-36-50.000000.txt,./unit2/gps1/gps_73071_13-36-50.000000.txt
6097,"[0.8988399913086064, 0.40867683691217166]",31,./unit1/pwr1/pwr_11-52-12.859788.txt,./unit1/gps1/gps_12549_11-52-13.500000.txt,./unit2/gps1/gps_37408_11-52-13.500000.txt
2999,"[0.9991885311653108, 0.3743854464708734]",7,./unit1/pwr1/pwr_11-47-03.060000.txt,./unit1/gps1/gps_9222_11-47-03.700000.txt,./unit2/gps1/gps_33691_11-47-03.750000.txt
21716,"[0.032798632249168284, 0.9876964864412108]",32,./unit1/pwr1/pwr_12-25-13.789231.txt,./unit1/gps1/gps_33946_12-25-14.400000.txt,./unit2/gps1/gps_61179_12-25-14.416666.txt
26605,"[0.018760590040913114, 0.1894046521158774]",35,./unit1/pwr1/pwr_13-40-17.550150.txt,./unit1/gps1/gps_48070_13-40-18.200000.txt,./unit2/gps1/gps_75569_13-40-18.166666.txt
24547,"[0.0289434886284694, 0.6466400099193996]",35,./unit1/pwr1/pwr_13-36-50.950104.txt,./unit1/gps1/gps_45878_13-36-51.600000.txt,./unit2/gps1/gps_73090_13-36-51.583333.txt
30276,"[0.5385067224538723, 0.0008888775861012709]",49,./unit1/pwr1/pwr_13-46-26.549929.txt,./unit1/gps1/gps_51952_13-46-27.200000.txt,./unit2/gps1/gps_79997_13-46-27.166666.txt
26186,"[0.005570494073693175, 0.2393955921807618]",35,./unit1/pwr1/pwr_13-39-35.649758.txt,./unit1/gps1/gps_47623_13-39-36.300000.txt,./unit2/gps1/gps_75067_13-39-36.333333.txt
18060,"[0.21950076508465183, 0.7050152277569328]",35,./unit1/pwr1/pwr_12-19-07.288381.txt,./unit1/gps1/gps_29986_12-19-07.900000.txt,./unit2/gps1/gps_56781_12-19-07.916666.txt
28324,"[0.24669997961188395, 0.002667177851289579]",21,./unit1/pwr1/pwr_13-43-11.350029.txt,./unit1/gps1/gps_49887_13-43-12.033334.txt,./unit2/gps1/gps_77655_13-43-12.000000.txt
19179,"[0.1145562732822007, 0.7397002394927837]",34,./unit1/pwr1/pwr_12-20-59.188253.txt,./unit1/gps1/gps_31184_12-20-59.800000.txt,./unit2/gps1/gps_58124_12-20-59.833333.txt
26207,"[0.004246469881791705, 0.23579508691765746]",36,./unit1/pwr1/pwr_13-39-37.749773.txt,./unit1/gps1/gps_47645_13-39-38.400000.txt,./unit2/gps1/gps_75092_13-39-38.416666.txt
31555,"[0.7142562884591337, 0.04047057033517036]",56,./unit1/pwr1/pwr_13-48-34.450107.txt,./unit1/gps1/gps_53304_13-48-35.100000.txt,./unit2/gps1/gps_81532_13-48-35.083333.txt
25925,"[0.022379034706797456, 0.29954361475890556]",44,./unit1/pwr1/pwr_13-39-09.550167.txt,./unit1/gps1/gps_47347_13-39-10.200000.txt,./unit2/gps1/gps_74753_13-39-10.166666.txt
13672,"[0.29926072557088806, 0.3878947792444974]",30,./unit1/pwr1/pwr_12-11-48.489063.txt,./unit1/gps1/gps_25230_12-11-49.133334.txt,./unit2/gps1/gps_51516_12-11-49.166666.txt
12847,"[0.3523380721056334, 0.3900309873263447]",38,./unit1/pwr1/pwr_12-10-25.989065.txt,./unit1/gps1/gps_24336_12-10-26.633334.txt,./unit2/gps1/gps_50526_12-10-26.666666.txt
24667,"[0.028233083173442326, 0.6206811828268206]",35,./unit1/pwr1/pwr_13-37-02.950666.txt,./unit1/gps1/gps_46001_13-37-03.600000.txt,./unit2/gps1/gps_73234_13-37-03.583333.txt
28520,"[0.2781309590140464, 0.0017881515750636865]",28,./unit1/pwr1/pwr_13-43-30.949829.txt,./unit1/gps1/gps_50093_13-43-31.600000.txt,./unit2/gps1/gps_77890_13-43-31.583333.txt
28122,"[0.21603654856996699, 0.003462467989455168]",36,./unit1/pwr1/pwr_13-42-51.149912.txt,./unit1/gps1/gps_49668_13-42-51.800000.txt,./unit2/gps1/gps_77413_13-42-51.833333.txt
13015,"[0.33581869080765636, 0.38925112330959916]",60,./unit1/pwr1/pwr_12-10-42.788341.txt,./unit1/gps1/gps_24514_12-10-43.400000.txt,./unit2/gps1/gps_50727_12-10-43.416666.txt
20725,"[0.031230777979118322, 0.8187961821671322]",35,./unit1/pwr1/pwr_12-23-33.789267.txt,./unit1/gps1/gps_32861_12-23-34.400000.txt,./unit2/gps1/gps_59979_12-23-34.416666.txt
6519,"[0.873654661682191, 0.40852508312583247]",36,./unit1/pwr1/pwr_11-52-55.059387.txt,./unit1/gps1/gps_13004_11-52-55.700000.txt,./unit2/gps1/gps_37915_11-52-55.750000.txt
5182,"[0.9222539579570688, 0.40879034006277365]",1,./unit1/pwr1/pwr_11-50-41.360120.txt,./unit1/gps1/gps_11569_11-50-42.000000.txt,./unit2/gps1/gps_36310_11-50-42.000000.txt
12764,"[0.36036546624534754, 0.39040964335071027]",59,./unit1/pwr1/pwr_12-10-17.689134.txt,./unit1/gps1/gps_24245_12-10-18.300000.txt,./unit2/gps1/gps_50426_12-10-18.333333.txt
29819,"[0.4718002127322044, 0.0007149385297550079]",35,./unit1/pwr1/pwr_13-45-40.850082.txt,./unit1/gps1/gps_51474_13-45-41.500000.txt,./unit2/gps1/gps_79449_13-45-41.500000.txt
18703,"[0.15812072145807926, 0.7225777899950886]",29,./unit1/pwr1/pwr_12-20-11.588717.txt,./unit1/gps1/gps_30679_12-20-12.200000.txt,./unit2/gps1/gps_57553_12-20-12.250000.txt
16683,"[0.27822327117041196, 0.6879731992426353]",35,./unit1/pwr1/pwr_12-16-49.588451.txt,./unit1/gps1/gps_28484_12-16-50.200000.txt,./unit2/gps1/gps_55129_12-16-50.250000.txt
10312,"[0.5995565407328272, 0.36921653133493265]",34,./unit1/pwr1/pwr_12-03-34.008981.txt,./unit1/gps1/gps_19909_12-03-34.700000.txt,./unit2/gps1/gps_45582_12-03-34.666666.txt
31440,"[0.6996236796214459, 0.03929966678061898]",46,./unit1/pwr1/pwr_13-48-22.950180.txt,./unit1/gps1/gps_53180_13-48-23.600000.txt,./unit2/gps1/gps_81394_13-48-23.583333.txt
27472,"[0.12206216629522275, 0.06996766302429461]",33,./unit1/pwr1/pwr_13-41-45.349832.txt,./unit1/gps1/gps_48985_13-41-46.000000.txt,./unit2/gps1/gps_76623_13-41-46.000000.txt
25825,"[0.026113073338403382, 0.3253167585268955]",33,./unit1/pwr1/pwr_13-38-59.549834.txt,./unit1/gps1/gps_47243_13-39-00.200000.txt,./unit2/gps1/gps_74633_13-39-00.166666.txt
6292,"[0.8839223320849879, 0.40864435434731494]",40,./unit1/pwr1/pwr_11-52-32.359995.txt,./unit1/gps1/gps_12760_11-52-33.000000.txt,./unit2/gps1/gps_37642_11-52-33.000000.txt
27195,"[0.08910183934710994, 0.10810535585916584]",36,./unit1/pwr1/pwr_13-41-17.650046.txt,./unit1/gps1/gps_48701_13-41-18.300000.txt,./unit2/gps1/gps_76291_13-41-18.333333.txt
28855,"[0.33449823888586805, 0.0006053947340525458]",5,./unit1/pwr1/pwr_13-44-04.450418.txt,./unit1/gps1/gps_50452_13-44-05.100000.txt,./unit2/gps1/gps_78292_13-44-05.083333.txt
21453,"[0.03239876943642947, 0.9447085990828492]",20,./unit1/pwr1/pwr_12-24-46.589278.txt,./unit1/gps1/gps_33648_12-24-47.200000.txt,./unit2/gps1/gps_60853_12-24-47.250000.txt
24929,"[0.028227790175987495, 0.5590193091924873]",38,./unit1/pwr1/pwr_13-37-29.150006.txt,./unit1/gps1/gps_46279_13-37-29.800000.txt,./unit2/gps1/gps_73549_13-37-29.833333.txt
26032,"[0.016166266587464274, 0.27182049132613617]",33,./unit1/pwr1/pwr_13-39-20.250547.txt,./unit1/gps1/gps_47462_13-39-20.900000.txt,./unit2/gps1/gps_74882_13-39-20.916666.txt
9682,"[0.6347280056241292, 0.38778366459092606]",34,./unit1/pwr1/pwr_11-59-55.738219.txt,./unit1/gps1/gps_17544_11-59-56.400000.txt,./unit2/gps1/gps_42963_11-59-56.416666.txt
8554,"[0.773335011931327, 0.406568785342401]",33,./unit1/pwr1/pwr_11-56-18.559885.txt,./unit1/gps1/gps_15201_11-56-19.200000.txt,./unit2/gps1/gps_40357_11-56-19.250000.txt
11107,"[0.5812310129439365, 0.3882937969559965]",63,./unit1/pwr1/pwr_12-04-53.509380.txt,./unit1/gps1/gps_20764_12-04-54.133334.txt,./unit2/gps1/gps_46536_12-04-54.166666.txt
4231,"[0.992001472486393, 0.4082774624131241]",63,./unit1/pwr1/pwr_11-49-06.259348.txt,./unit1/gps1/gps_10526_11-49-06.900000.txt,./unit2/gps1/gps_35169_11-49-06.916666.txt
5709,"[0.9146256014859795, 0.4086300085003935]",34,./unit1/pwr1/pwr_11-51-34.059976.txt,./unit1/gps1/gps_12137_11-51-34.700000.txt,./unit2/gps1/gps_36943_11-51-34.750000.txt
8967,"[0.7385366932972135, 0.38686680888696606]",32,./unit1/pwr1/pwr_11-56-59.859787.txt,./unit1/gps1/gps_15637_11-57-00.500000.txt,./unit2/gps1/gps_40852_11-57-00.500000.txt
6661,"[0.860788840633247, 0.4081681416096553]",49,./unit1/pwr1/pwr_11-53-09.259570.txt,./unit1/gps1/gps_13156_11-53-09.900000.txt,./unit2/gps1/gps_38085_11-53-09.916666.txt
25252,"[0.028313199297647813, 0.47625916470436963]",34,./unit1/pwr1/pwr_13-38-01.450058.txt,./unit1/gps1/gps_46623_13-38-02.125000.txt,./unit2/gps1/gps_73936_13-38-02.083333.txt
26962,"[0.06098074432683064, 0.14027126167714263]",36,./unit1/pwr1/pwr_13-40-54.350476.txt,./unit1/gps1/gps_48456_13-40-55.000000.txt,./unit2/gps1/gps_76011_13-40-55.000000.txt
20967,"[0.031600117169075896, 0.8578189617167107]",63,./unit1/pwr1/pwr_12-23-57.988515.txt,./unit1/gps1/gps_33122_12-23-58.600000.txt,./unit2/gps1/gps_60270_12-23-58.666666.txt
11491,"[0.5621350890413791, 0.38848689849566814]",5,./unit1/pwr1/pwr_12-05-31.909122.txt,./unit1/gps1/gps_21183_12-05-32.600000.txt,./unit2/gps1/gps_46997_12-05-32.583333.txt
30334,"[0.5467993098534717, 0.0016401044186193346]",54,./unit1/pwr1/pwr_13-46-32.350553.txt,./unit1/gps1/gps_52011_13-46-33.000000.txt,./unit2/gps1/gps_80067_13-46-33.000000.txt
29630,"[0.44543816390491453, 0.0005417675587548931]",33,./unit1/pwr1/pwr_13-45-21.949842.txt,./unit1/gps1/gps_51272_13-45-22.600000.txt,./unit2/gps1/gps_79222_13-45-22.583333.txt
14804,"[0.29586653225942494, 0.5304368125506947]",31,./unit1/pwr1/pwr_12-13-41.688928.txt,./unit1/gps1/gps_26454_12-13-42.333334.txt,./unit2/gps1/gps_52874_12-13-42.333333.txt
31987,"[0.7317512684720229, 0.04201356898076271]",35,./unit1/pwr1/pwr_13-49-18.450280.txt,./unit1/gps1/gps_53773_13-49-19.100000.txt,./unit2/gps1/gps_82060_13-49-19.083333.txt
30288,"[0.5402925254533895, 0.0010294520183546734]",55,./unit1/pwr1/pwr_13-46-27.750139.txt,./unit1/gps1/gps_51965_13-46-28.400000.txt,./unit2/gps1/gps_80012_13-46-28.416666.txt
12837,"[0.353352331839894, 0.390081393527869]",28,./unit1/pwr1/pwr_12-10-24.988783.txt,./unit1/gps1/gps_24324_12-10-25.600000.txt,./unit2/gps1/gps_50514_12-10-25.666666.txt
19191,"[0.11322082453434042, 0.7397152790938842]",34,./unit1/pwr1/pwr_12-21-00.388279.txt,./unit1/gps1/gps_31198_12-21-01.000000.txt,./unit2/gps1/gps_58139_12-21-01.083333.txt
32418,"[0.7319858005850791, 0.042002107169535]",28,./unit1/pwr1/pwr_13-50-01.550262.txt,./unit1/gps1/gps_54236_13-50-02.200000.txt,./unit2/gps1/gps_82577_13-50-02.166666.txt
31788,"[0.7313741742693327, 0.04203020917199615]",33,./unit1/pwr1/pwr_13-48-57.749754.txt,./unit1/gps1/gps_53553_13-48-58.400000.txt,./unit2/gps1/gps_81812_13-48-58.416666.txt
19095,"[0.12271877638078184, 0.7392424459305815]",34,./unit1/pwr1/pwr_12-20-50.788836.txt,./unit1/gps1/gps_31097_12-20-51.400000.txt,./unit2/gps1/gps_58023_12-20-51.416666.txt
5527,"[0.9146311762399757, 0.4086297409095103]",35,./unit1/pwr1/pwr_11-51-15.859468.txt,./unit1/gps1/gps_11943_11-51-16.500000.txt,./unit2/gps1/gps_36724_11-51-16.500000.txt
5952,"[0.9102467429374067, 0.40864307585742715]",33,./unit1/pwr1/pwr_11-51-58.359814.txt,./unit1/gps1/gps_12390_11-51-59.000000.txt,./unit2/gps1/gps_37234_11-51-59.000000.txt
11333,"[0.5673019266520378, 0.38843035752449545]",35,./unit1/pwr1/pwr_12-05-16.109306.txt,./unit1/gps1/gps_21010_12-05-16.733334.txt,./unit2/gps1/gps_46807_12-05-16.750000.txt
16470,"[0.29605899879516084, 0.688516963822555]",51,./unit1/pwr1/pwr_12-16-28.288386.txt,./unit1/gps1/gps_28257_12-16-28.900000.txt,./unit2/gps1/gps_54873_12-16-28.916666.txt
20923,"[0.0315275782826638, 0.849675391891697]",52,./unit1/pwr1/pwr_12-23-53.589229.txt,./unit1/gps1/gps_33073_12-23-54.200000.txt,./unit2/gps1/gps_60217_12-23-54.250000.txt
20670,"[0.03115720263125068, 0.8117510730867122]",35,./unit1/pwr1/pwr_12-23-28.288799.txt,./unit1/gps1/gps_32800_12-23-28.966667.txt,./unit2/gps1/gps_59913_12-23-28.916666.txt
15769,"[0.29698692699061996, 0.6158383966078271]",35,./unit1/pwr1/pwr_12-15-18.188744.txt,./unit1/gps1/gps_27499_12-15-18.800000.txt,./unit2/gps1/gps_54032_12-15-18.833333.txt
15435,"[0.29698038621432504, 0.6158359139589652]",35,./unit1/pwr1/pwr_12-14-44.789097.txt,./unit1/gps1/gps_27134_12-14-45.400000.txt,./unit2/gps1/gps_53631_12-14-45.416666.txt
19757,"[0.04865511760783338, 0.7429768209868409]",36,./unit1/pwr1/pwr_12-21-56.988996.txt,./unit1/gps1/gps_31809_12-21-57.666667.txt,./unit2/gps1/gps_58818_12-21-57.666666.txt
8644,"[0.7651521183818399, 0.40613194315833384]",36,./unit1/pwr1/pwr_11-56-27.560212.txt,./unit1/gps1/gps_15295_11-56-28.200000.txt,./unit2/gps1/gps_40465_11-56-28.250000.txt
24475,"[0.029804858555037582, 0.6614276344498267]",30,./unit1/pwr1/pwr_13-36-43.749943.txt,./unit1/gps1/gps_45805_13-36-44.400000.txt,./unit2/gps1/gps_73004_13-36-44.416666.txt
5078,"[0.9319534898209529, 0.40875040459502404]",45,./unit1/pwr1/pwr_11-50-30.959531.txt,./unit1/gps1/gps_11456_11-50-31.600000.txt,./unit2/gps1/gps_36185_11-50-31.583333.txt
9364,"[0.6991827642131518, 0.3872801922666847]",35,./unit1/pwr1/pwr_11-57-39.559383.txt,./unit1/gps1/gps_16060_11-57-40.200000.txt,./unit2/gps1/gps_41329_11-57-40.250000.txt
24763,"[0.028221514384989748, 0.5989648364020158]",35,./unit1/pwr1/pwr_13-37-12.550668.txt,./unit1/gps1/gps_46101_13-37-13.200000.txt,./unit2/gps1/gps_73349_13-37-13.166666.txt
6615,"[0.8649190591174302, 0.40836193194834]",54,./unit1/pwr1/pwr_11-53-04.659309.txt,./unit1/gps1/gps_13105_11-53-05.300000.txt,./unit2/gps1/gps_38030_11-53-05.333333.txt
24193,"[0.031013127777436658, 0.7178132543000366]",33,./unit1/pwr1/pwr_13-36-15.549813.txt,./unit1/gps1/gps_45511_13-36-16.200000.txt,./unit2/gps1/gps_72665_13-36-16.166666.txt
6144,"[0.8953832916553132, 0.408637069927674]",32,./unit1/pwr1/pwr_11-52-17.559580.txt,./unit1/gps1/gps_12601_11-52-18.200000.txt,./unit2/gps1/gps_37465_11-52-18.250000.txt
28716,"[0.3118808817700275, 0.0007669502769585299]",50,./unit1/pwr1/pwr_13-43-50.550289.txt,./unit1/gps1/gps_50306_13-43-51.200000.txt,./unit2/gps1/gps_78125_13-43-51.166666.txt
29300,"[0.39887103316213685, 0.00027446900225291775]",27,./unit1/pwr1/pwr_13-44-48.950196.txt,./unit1/gps1/gps_50921_13-44-49.600000.txt,./unit2/gps1/gps_78826_13-44-49.583333.txt
8117,"[0.7933664513298491, 0.4073149031702805]",25,./unit1/pwr1/pwr_11-55-34.860289.txt,./unit1/gps1/gps_14729_11-55-35.500000.txt,./unit2/gps1/gps_39832_11-55-35.500000.txt
3020,"[0.9993322068640461, 0.3743818637258345]",61,./unit1/pwr1/pwr_11-47-05.160179.txt,./unit1/gps1/gps_9244_11-47-05.800000.txt,./unit2/gps1/gps_33716_11-47-05.833333.txt
9132,"[0.7230805269285446, 0.38706460317856595]",36,./unit1/pwr1/pwr_11-57-16.359280.txt,./unit1/gps1/gps_15813_11-57-17.000000.txt,./unit2/gps1/gps_41050_11-57-17.000000.txt
9748,"[0.6282890608142234, 0.3877942938971135]",35,./unit1/pwr1/pwr_12-00-02.337716.txt,./unit1/gps1/gps_17612_12-00-03.000000.txt,./unit2/gps1/gps_43042_12-00-03.000000.txt
18257,"[0.20450700812148628, 0.7145414844872172]",35,./unit1/pwr1/pwr_12-19-26.988833.txt,./unit1/gps1/gps_30201_12-19-27.633334.txt,./unit2/gps1/gps_57018_12-19-27.666666.txt
30342,"[0.5479894359686779, 0.0017747819397167356]",18,./unit1/pwr1/pwr_13-46-33.150012.txt,./unit1/gps1/gps_52019_13-46-33.800000.txt,./unit2/gps1/gps_80077_13-46-33.833333.txt
19862,"[0.03666458659913954, 0.7433376772590146]",34,./unit1/pwr1/pwr_12-22-07.488238.txt,./unit1/gps1/gps_31926_12-22-08.100000.txt,./unit2/gps1/gps_58944_12-22-08.166666.txt
6102,"[0.8984615621166752, 0.40867493404347205]",31,./unit1/pwr1/pwr_11-52-13.359272.txt,./unit1/gps1/gps_12554_11-52-14.000000.txt,./unit2/gps1/gps_37414_11-52-14.000000.txt
13897,"[0.2960057132708629, 0.40498670355577765]",25,./unit1/pwr1/pwr_12-12-10.988787.txt,./unit1/gps1/gps_25469_12-12-11.600000.txt,./unit2/gps1/gps_51786_12-12-11.666666.txt
17855,"[0.22851997235601093, 0.6987410332634102]",36,./unit1/pwr1/pwr_12-18-46.788476.txt,./unit1/gps1/gps_29762_12-18-47.400000.txt,./unit2/gps1/gps_56535_12-18-47.416666.txt
17117,"[0.2559435254480223, 0.6874799449274175]",34,./unit1/pwr1/pwr_12-17-32.989054.txt,./unit1/gps1/gps_28956_12-17-33.600000.txt,./unit2/gps1/gps_55650_12-17-33.666666.txt
27288,"[0.09967518202955233, 0.09599002313995973]",35,./unit1/pwr1/pwr_13-41-26.950522.txt,./unit1/gps1/gps_48796_13-41-27.600000.txt,./unit2/gps1/gps_76402_13-41-27.583333.txt
6264,"[0.886056949653818, 0.4085969312891156]",33,./unit1/pwr1/pwr_11-52-29.559826.txt,./unit1/gps1/gps_12731_11-52-30.200000.txt,./unit2/gps1/gps_37609_11-52-30.250000.txt
26576,"[0.015694968434702628, 0.19313708961550008]",37,./unit1/pwr1/pwr_13-40-14.650604.txt,./unit1/gps1/gps_48036_13-40-15.300000.txt,./unit2/gps1/gps_75535_13-40-15.333333.txt
9632,"[0.6396006961384804, 0.3877736943512341]",33,./unit1/pwr1/pwr_11-59-50.737462.txt,./unit1/gps1/gps_17494_11-59-51.400000.txt,./unit2/gps1/gps_42903_11-59-51.416666.txt
29345,"[0.40491452599046607, 0.00030043523281486607]",25,./unit1/pwr1/pwr_13-44-53.449826.txt,./unit1/gps1/gps_50970_13-44-54.100000.txt,./unit2/gps1/gps_78880_13-44-54.083333.txt
3703,"[0.999706550586428, 0.4047065457684703]",33,./unit1/pwr1/pwr_11-48-13.459473.txt,./unit1/gps1/gps_9965_11-48-14.100000.txt,./unit2/gps1/gps_34535_11-48-14.083333.txt
17289,"[0.25593583416591453, 0.6874857575968207]",35,./unit1/pwr1/pwr_12-17-50.188608.txt,./unit1/gps1/gps_29147_12-17-50.800000.txt,./unit2/gps1/gps_55856_12-17-50.833333.txt
19133,"[0.11920167349683494, 0.7395414490563886]",34,./unit1/pwr1/pwr_12-20-54.588526.txt,./unit1/gps1/gps_31136_12-20-55.200000.txt,./unit2/gps1/gps_58069_12-20-55.250000.txt
23794,"[0.031816714138100756, 0.7767454676021021]",40,./unit1/pwr1/pwr_13-35-35.650329.txt,./unit1/gps1/gps_45091_13-35-36.300000.txt,./unit2/gps1/gps_72187_13-35-36.333333.txt
12961,"[0.3409351443153081, 0.38950321873704147]",45,./unit1/pwr1/pwr_12-10-37.388780.txt,./unit1/gps1/gps_24457_12-10-38.000000.txt,./unit2/gps1/gps_50663_12-10-38.083333.txt
25037,"[0.028258136023829573, 0.5320238546802563]",5,./unit1/pwr1/pwr_13-37-39.950012.txt,./unit1/gps1/gps_46397_13-37-40.600000.txt,./unit2/gps1/gps_73678_13-37-40.583333.txt
24325,"[0.03093176052012507, 0.6914070003153454]",34,./unit1/pwr1/pwr_13-36-28.750265.txt,./unit1/gps1/gps_45646_13-36-29.400000.txt,./unit2/gps1/gps_72824_13-36-29.416666.txt
8815,"[0.7509397091398413, 0.3937271563448827]",36,./unit1/pwr1/pwr_11-56-44.659622.txt,./unit1/gps1/gps_15475_11-56-45.300000.txt,./unit2/gps1/gps_40670_11-56-45.333333.txt
28469,"[0.26950484904476846, 0.002494076255403157]",57,./unit1/pwr1/pwr_13-43-25.850573.txt,./unit1/gps1/gps_50038_13-43-26.500000.txt,./unit2/gps1/gps_77829_13-43-26.500000.txt
17962,"[0.22159701009912103, 0.7037056179516511]",35,./unit1/pwr1/pwr_12-18-57.489177.txt,./unit1/gps1/gps_29879_12-18-58.100000.txt,./unit2/gps1/gps_56664_12-18-58.166666.txt
14552,"[0.2959733984815832, 0.4883320297526415]",31,./unit1/pwr1/pwr_12-13-16.489168.txt,./unit1/gps1/gps_26174_12-13-17.100000.txt,./unit2/gps1/gps_52572_12-13-17.166666.txt
10289,"[0.5995222637107277, 0.37076876682280796]",33,./unit1/pwr1/pwr_12-03-31.708770.txt,./unit1/gps1/gps_19885_12-03-32.400000.txt,./unit2/gps1/gps_45554_12-03-32.333333.txt
6450,"[0.8782474002619258, 0.408841524260103]",29,./unit1/pwr1/pwr_11-52-48.159316.txt,./unit1/gps1/gps_12932_11-52-48.800000.txt,./unit2/gps1/gps_37832_11-52-48.833333.txt
28534,"[0.28058666496914, 0.001575154154784374]",33,./unit1/pwr1/pwr_13-43-32.349774.txt,./unit1/gps1/gps_50108_13-43-33.000000.txt,./unit2/gps1/gps_77907_13-43-33.000000.txt
29964,"[0.4924058719144966, 0.0006407712451886975]",36,./unit1/pwr1/pwr_13-45-55.350411.txt,./unit1/gps1/gps_51626_13-45-56.000000.txt,./unit2/gps1/gps_79623_13-45-56.000000.txt
8511,"[0.777091356287278, 0.40661672871636134]",34,./unit1/pwr1/pwr_11-56-14.259704.txt,./unit1/gps1/gps_15151_11-56-14.900000.txt,./unit2/gps1/gps_40305_11-56-14.916666.txt
5945,"[0.9107271042581856, 0.4086405585206281]",34,./unit1/pwr1/pwr_11-51-57.659781.txt,./unit1/gps1/gps_12383_11-51-58.300000.txt,./unit2/gps1/gps_37226_11-51-58.333333.txt
10133,"[0.5994360462162405, 0.38354041583793236]",34,./unit1/pwr1/pwr_12-03-16.109108.txt,./unit1/gps1/gps_19720_12-03-16.800000.txt,./unit2/gps1/gps_45367_12-03-16.750000.txt
30396,"[0.5557541860741856, 0.0028258790907658166]",20,./unit1/pwr1/pwr_13-46-38.549777.txt,./unit1/gps1/gps_52077_13-46-39.200000.txt,./unit2/gps1/gps_80141_13-46-39.166666.txt
18834,"[0.14720851960330297, 0.7343262307798504]",36,./unit1/pwr1/pwr_12-20-24.689214.txt,./unit1/gps1/gps_30819_12-20-25.300000.txt,./unit2/gps1/gps_57710_12-20-25.333333.txt
